ProbeID	1 Avg_ctrl	1 Avg_treat	1 FoldChange	1 Rank_modT	1 Rank_WAD	1 RP_origPvalue	1 RP_correctedPvalue	1 Rank_RP	1 DEG	ProbeID	Gene Title (Affymetrix)	Entrez Gene	SwissProt	EC	RefSeq Transcript ID	RefSeq Protein ID	Gene Ontology Biological Process	Gene Ontology Cellular Component	Gene Ontology Molecular Function	NO	ProbeID	V2.2	---	Gene_len(V2.2)	bit	score	Expect	p_value	Number_of matches	HSP_length	Avg_HSP_match(%)	HSP_coverage (%)	Blast_percent_identity		Is TF?	Gene (Poplar V3.0)	Query_length	Subject_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity	homolog AGI to V3 gene (by Phytozome)	symbol (By Phytozome)	Desc ( Phytozome)	NO	ProbeID	AGI (TAIR10)	Description	Functions	Domain	target_len (probe design seq)	At_gene_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity
POPTR_0010s13350.1	10.132803015299	67.8948492707907	6.70050026318286	6	102	0	0	5	DEG	
POPTR_0001s04470.1	543.084159934953	454.760223596326	-1.19422089214432	8219	14	7e-04	0.0375955056179775	227	DEG	
POPTR_0004s18160.1	7.90521898205375	17.5628784205507	2.22168145631659	467	1893	0.0012	0.040111888111888	255	DEG	
POPTR_1677s00200.1	159.670351912636	44.5374977074963	-3.58507684830621	40	88	1e-04	0.0217272727272726	100	DEG	
POPTR_0479s00200.1	80.5217770882614	27.3026558460784	-2.94922873226001	93	221	2e-04	0.0273142857142856	148	DEG	
POPTR_0014s11890.1	19.5322182250114	7.21558022770487	-2.7069504611723	261	1242	3e-04	0.029265306122449	157	DEG	
POPTR_0013s14370.1	135.823620912414	267.185433177315	1.9671499801173	946	198	0.0017	0.0483690476190477	325	DEG	
POPTR_0001s15900.1	23.9543694887988	57.2346772844706	2.38932096756852	39	456	5e-04	0.0268539325842696	145	DEG	
POPTR_0006s02370.1	142.757187486927	53.6947656551482	-2.65867977530208	156	164	3e-04	0.0281176470588236	150	DEG	
POPTR_0019s09090.1	16.0620918478357	46.1753477711469	2.87480287179212	2188	596	8e-04	0.0350825688073395	203	DEG	
POPTR_0001s33220.1	11.0968942733571	22.2388250756906	2.00405848049617	620	1474	0.0015	0.0456687898089172	297	DEG	
POPTR_0009s13280.2	33.2378591044495	135.996169280772	4.09160436156271	439	91	0	0	10	DEG	
POPTR_0002s11100.1	272.262439443856	131.309648309329	-2.07343818941989	216	189	0.0015	0.0484459459459459	326	DEG	
POPTR_0016s14250.1	237.571330419579	573.229572453617	2.41287352072839	180	85	5e-04	0.0265555555555557	142	DEG	
POPTR_0007s07860.1	42.0844861667777	89.7759185325441	2.133230715394	177	415	0.0013	0.0419864864864865	265	DEG	
POPTR_0001s20880.1	221.286192525546	545.449318721632	2.46490444115108	2046	43	4e-04	0.0239	120	DEG	
POPTR_0006s09730.2	74.5877219961462	214.038435771538	2.86962022761062	1005	119	4e-04	0.0236049382716048	118	DEG	
POPTR_0015s09620.1	147.865177846935	300.310663630843	2.03097624473636	149	187	0.0015	0.0450943396226415	291	DEG	
POPTR_0010s12180.1	72.0690092496675	25.4180931058331	-2.83534287759488	34	260	2e-04	0.0265555555555557	143	DEG	
POPTR_0010s10980.1	118.506107639987	49.6598508213003	-2.38635649684949	3366	97	3e-04	0.0275769230769232	149	DEG	
